"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USC00201502","CHELSEA, MI US","1996-08",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1996-09",,,,"12","10","0","0",,,,,,,"0","0.0","41.7",,,,"112.7","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1996-10",,,,"9","4","0","0",,,,,,,"0","0.0","26.7",,,,"62.5","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1996-11",,,,"9","7","0","0",,,,,,,"0","0.0","29.0",,,,"73.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1997-03",,,,"3","2","0","0",,,,,,,"0","0.0","50.8",,,,"78.5","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1997-04",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1997-05",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1997-06",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1997-07",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1997-08",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1997-09",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1997-10",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1998-01",,,,"13","6",,"2",,,,,,,,"102.0","23.6",,,,"76.6","161",,,,,,,,
"USC00201502","CHELSEA, MI US","1998-02",,,,"10","5","0","0",,,,,,,"0","0.0","30.0",,,,"65.0","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1998-03",,,,"13","9",,"3",,,,,,,,"102.0","35.1",,,,"104.7","191",,,,,,,,
"USC00201502","CHELSEA, MI US","1998-04",,,,"11","8","0","0",,,,,,,"0","0.0","33.0",,,,"91.3","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1998-05",,,,"9","5","0","0",,,,,,,"0","0.0","9.9",,,,"38.1","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1998-06",,,,"12","8","0","0",,,,,,,"0","0.0","25.4",,,,"94.8","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1998-07",,,,"5","4","0","0",,,,,,,"0","0.0","22.4",,,,"39.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1998-08",,,,"10","7","0","0",,,,,,,"0","0.0","22.1",,,,"94.1","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1998-10",,,,"9","5",,"0",,,,,,,,"0.0","27.9",,,,"44.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1998-11",,,,"4","4","0","0",,,,,,,"0","0.0","20.3",,,,"50.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-01",,,,"12","8",,"6",,,,,,,,"254.0","25.4",,,,"93.5","643",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-02",,,,"5","2",,"2",,,,,,,,"94.0","9.4",,,,"17.0","178",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-03",,,,"5","4",,"3",,,,,,,,"127.0","14.7",,,,"33.8","296",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-04",,,,"12","10","0","0",,,,,,,"0","0.0","33.8",,,,"111.6","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-05",,,,"10","7","0","0",,,,,,,"0","0.0","17.8",,,,"49.1","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-06",,,,"7","4","0","0",,,,,,,"0","0.0","39.9",,,,"60.7","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-07",,,,"12","9","0","0",,,,,,,"0","0.0","19.1",,,,"87.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-08",,,,"10","8","0","0",,,,,,,"0","0.0","21.8",,,,"61.9","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-09",,,,"5","2","0","0",,,,,,,"0","0.0","24.9",,,,"36.6","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-10",,,,"8","3","0","0",,,,,,,"0","0.0","12.7",,,,"31.3","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-11",,,,"4","2","0","0",,,,,,,"0","0.0","11.9",,,,"18.6","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1999-12",,,,"9","7",,"1",,,,,,,,"51.0","28.4",,,,"68.4","90",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-01",,,,"13","5",,"4",,,,,,,,"76.0","7.6",,,,"30.7","281",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-02",,,,"7","4",,"4",,,,,,,,"127.0","9.9",,,,"31.5","241",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-03",,,,"5","3","0","0",,,,,,,"0","0.0","8.4",,,,"19.1","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-04",,,,"5","5","0","1",,,,,,,"0","38.0","34.5",,,,"86.9","51",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-05",,,,"9","9","0","0",,,,,,,"0","0.0","48.8",,,,"143.3","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-06",,,,"12","9","0","0",,,,,,,"0","0.0","59.7",,,,"196.9","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-07",,,,"8","8","0","0",,,,,,,"0","0.0","38.1",,,,"106.4","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-08",,,,"7","7","0","0",,,,,,,"0","0.0","45.2",,,,"139.4","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-09",,,,"8","6","0","0",,,,,,,"0","0.0","26.7",,,,"79.5","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-10",,,,"8","5","0","0",,,,,,,"0","0.0","34.0",,,,"93.3","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-11",,,,"11","9","2","1",,,,,,,"51","38.0","7.6",,,,"46.6","38",,,,,,,,
"USC00201502","CHELSEA, MI US","2000-12",,,,"13","7",,"8",,,,,,,,"267.0","35.3",,,,"91.8","738",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-01",,,,"7","2",,"1",,,,,,,,"51.0","7.4",,,,"17.7","51",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-02",,,,"10","6","0","0",,,,,,,"0","13.0","32.5",,,,"90.0","26",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-03",,,,"6","4",,"3",,,,,,,,"38.0","6.9",,,,"24.5","101",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-04",,,,"11","9","0","0",,,,,,,"0","0.0","13.5",,,,"58.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-05",,,,"14","13","0","0",,,,,,,"0","0.0","50.3",,,,"142.4","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-06",,,,"11","8","0","0",,,,,,,"0","0.0","21.1",,,,"86.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-07",,,,"3","2","0","0",,,,,,,"0","0.0","26.9",,,,"32.8","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-08",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-09",,,,"10","6","0","0",,,,,,,"0","0.0","24.9",,,,"85.5","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-10",,,,"15","13","0","0",,,,,,,"0","0.0","37.8",,,,"201.7","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-11",,,,"6","5","0","0",,,,,,,"0","0.0","20.6",,,,"58.5","0",,,,,,,,
"USC00201502","CHELSEA, MI US","2001-12",,,,"12","7","5","0",,,,,,,"102","13.0","9.9",,,,"45.9","26",,,,,,,,
"USC00201502","CHELSEA, MI US","2002-01",,,,"10","5","16","4",,,,,,,"203","165.0","31.8",,,,"53.6","305",,,,,,,,
"USC00201502","CHELSEA, MI US","2002-02",,,,"8","5","17","2",,,,,,,"152","152.0","11.9",,,,"42.5","177",,,,,,,,
"USC00201502","CHELSEA, MI US","2002-03",,,"0.0",,,"10",,"0","26","0","0","0","-15.6","127",,,"17.2",,"420.2",,,"1.9","7.9","-4.1",,,,,
"USC00201502","CHELSEA, MI US","2002-04",,,"15.0",,,"0","0","0","10","0","7","0","-5.6","0","0.0",,"30.0",,"269.6",,"0","9.3","15.0","3.5",,,,,
"USC00201502","CHELSEA, MI US","2002-05",,,"10.3","12","6","0","0","0","6","0","10","0","-1.7","0","0.0","28.2","28.9",,"188.4","87.6","0","12.1","18.4","5.9",,,,,
"USC00201502","CHELSEA, MI US","2002-06",,,"90.8",,,"0","0","0","0","0","27","7","6.1","0","0.0",,"34.4",,"15.1",,"0","20.9","28.1","13.8",,,,,
"USC00201502","CHELSEA, MI US","2002-07",,,"149.8","8","7","0","0","0","0","0","29","10","8.3","0","0.0","24.6","34.4","0.8","0.8","102.6","0","23.5","30.3","16.6",,,,,
"USC00201502","CHELSEA, MI US","2002-08",,,"99.1",,,"0","0","0","0","0","31","3","8.9","0","0.0",,"32.8","3.5","2.7",,"0","21.4","28.1","14.8",,,,,
"USC00201502","CHELSEA, MI US","2002-09",,,"53.5","6","4","0","0","0","0","0","27","3","2.8","0","0.0","17.3","33.9","41.4","37.9","32.1","0","18.9","26.4","11.3",,,,,
"USC00201502","CHELSEA, MI US","2002-10",,,"10.3","10","4","0","0","0","12","0","6","0","-3.9","0","0.0","9.7","29.4","329.6","288.2","32.6","0","8.5","14.3","2.7",,,,,
"USC00201502","CHELSEA, MI US","2002-11",,,,,,,,"0","23",,,,"-9.4",,,,,,,,,,,"-1.0",,,,,
"USC00201502","CHELSEA, MI US","2002-12",,,"0.0","7","3","19","1","3","28","12","0","0","-20.6","127","102.0","9.9","10.0",,"561.7","24.2","128","-2.5","1.6","-6.6",,,,,
"USC00201502","CHELSEA, MI US","2003-01",,"0.0","0.0","8","4","23","6","4","30","25","0","0","-25.6","127","102.0","5.6","7.8",,"737.4","18.6","284","-7.7","-4.0","-11.4",,,,,
"USC00201502","CHELSEA, MI US","2003-02",,"0.0","0.0",,,"15",,"4","27","16","0","0","-23.3","127",,,"8.3",,"603.3",,,"-5.9","-0.7","-11.1",,,,,
"USC00201502","CHELSEA, MI US","2003-03",,,,"8","6","15","2","3","22","3","3","0","-23.3","203","127.0","21.6","22.2",,,"54.2","191","1.4","9.5","-6.6",,,,,
"USC00201502","CHELSEA, MI US","2003-04",,,,"7","7","3","1","0","14",,,,"-5.0","76","76.0","26.2",,,,"80.8","89",,,"1.7",,,,,
"USC00201502","CHELSEA, MI US","2003-05",,,,"12","10","0","0","0","0",,,,"0.6","0","0.0","23.4",,,,"91.0","0",,,"7.8",,,,,
"USC00201502","CHELSEA, MI US","2003-06",,,"35.8","9","7","0","0","0","0","0","25","1","3.3","0","0.0","20.8","32.8",,"33.4","53.7","0","18.4","25.2","11.6",,,,,
"USC00201502","CHELSEA, MI US","2003-07",,,"93.4","10","4","0","0","0","0","0","30","1","8.9","0","0.0","17.3","32.2","0.3","0.3","43.0","0","21.5","28.1","14.8",,,,,
"USC00201502","CHELSEA, MI US","2003-08",,,"98.7",,,"0","0","0","0","0","30","2","9.4","0","0.0",,"33.9","1.7","1.4",,"0","21.5","27.9","15.1",,,,,
"USC00201502","CHELSEA, MI US","2003-09",,,"13.3","8","7","0","0","0","0","0","19","0","1.1","0","0.0","19.1","27.8","83.9","82.2","94.3","0","16.0","22.2","9.9",,,,,
"USC00201502","CHELSEA, MI US","2003-10",,,"0.0",,,"0","0","0","10","0","8","0","-4.4","0","0.0",,"26.7","357.5","273.6",,"0","8.9","15.4","2.3",,,,,
"USC00201502","CHELSEA, MI US","2003-11",,,"0.0",,,"0","0","0","13","0","1","0","-10.6","0","0.0",,"23.9","660.6","303.1",,"0","6.1","11.2","1.1",,,,,
"USC00201502","CHELSEA, MI US","2003-12",,,"0.0","12","7","10","4","0","30","8","0","0","-13.3","51","30.0","9.9","7.8","1179.7","519.1","38.9","149","-0.7","3.6","-4.9",,,,,
"USC00201502","CHELSEA, MI US","2004-01",,,,,,"27",,"8","30",,,,"-26.7","279",,,,,,,,,,"-13.7",,,,,
"USC00201502","CHELSEA, MI US","2004-02",,,"0.0","6","3","26","1","2","27","8","0","0","-22.2","254","25.0","4.1","13.9",,"517.7","14.0","25","-3.3","2.7","-9.2",,,,,
"USC00201502","CHELSEA, MI US","2004-03",,,,"15","7","1","1","0","19","1","0","0","-13.3","51","51.0","18.0","17.8",,,"70.3","51","4.5","9.7","-0.8",,,,,
"USC00201502","CHELSEA, MI US","2004-04",,,"5.6","2","1","0","0","0","8","0","9","0","-6.7","0","0.0","5.6","29.4",,"221.5","7.4","0","9.9","17.4","2.5",,,,,
"USC00201502","CHELSEA, MI US","2004-05",,,"22.5","18","13","0","0","0","2","0","17","0","-3.3","0","0.0","50.8","28.9",,"95.1","184.7","0","15.8","21.9","9.6",,,,,
"USC00201502","CHELSEA, MI US","2004-07",,,"84.5","13","11","0","0","0","0","0","29","0","8.3","0","0.0","18.0","31.1","7.0","7.0","122.3","0","20.9","26.5","15.3",,,,,
"USC00201502","CHELSEA, MI US","2004-08",,,"49.8","9","8","0","0","0","0","0","25","0","6.7","0","0.0","19.8","31.7","37.8","30.8","60.1","0","19.1","24.6","13.5",,,,,
"USC00201502","CHELSEA, MI US","2004-09",,,"40.5","2","2","0","0","0","0","0","27","0","2.2","0","0.0","13.0","30.6","79.4","41.6","24.9","0","18.3","25.5","11.1",,,,,
"USC00201502","CHELSEA, MI US","2004-10",,,"0.0","9","8","0","0","0","5","0","5","0","-2.2","0","0.0","16.5","23.9","296.3","216.9","59.0","0","10.9","16.6","5.3",,,,,
"USC00201502","CHELSEA, MI US","2004-11",,,"0.0",,,"2",,"0","14","0","0","0","-7.8","102",,,"16.7","636.2","339.9",,,"5.0","9.4","0.6",,,,,
"USC00201502","CHELSEA, MI US","2004-12",,,"0.0",,,"15",,"2","28","5","0","0","-22.8","127",,,"14.4","1150.5","514.3",,,"-1.7","3.4","-6.9",,,,,
"USC00201502","CHELSEA, MI US","2005-01",,,,"13","12","21","5","5","28",,,,"-25.0","229","127.0","25.4",,,,"108.6","393",,,"-9.9",,,,,
"USC00201502","CHELSEA, MI US","2005-02",,,,,,"20",,"0","24","7","0","0","-16.7","102",,,"8.3",,,,,"-2.7","2.1","-7.6",,,,,
"USC00201502","CHELSEA, MI US","2005-03",,,"0.0",,,"10",,"0","27","5","0","0","-17.2","229",,,"20.6",,"503.1",,,"-0.2","5.3","-5.6",,,,,
"USC00201502","CHELSEA, MI US","2005-04",,,"0.0","6","4","2","1","0","7","0","7","0","-1.1","51","51.0","10.2","27.2",,"220.8","31.3","51","10.1","16.9","3.2",,,,,
"USC00201502","CHELSEA, MI US","2005-05",,,"2.0",,,"0","0","0","5","0","13","0","-3.9","0","0.0",,"27.8",,"162.6",,"0","12.6","19.6","5.6",,,,,
"USC00201502","CHELSEA, MI US","2005-06",,,"124.9",,,"0","0","0","0","0","27","10","7.2","0","0.0",,"34.4",,"11.4",,"0","22.3","29.1","15.5",,,,,
"USC00201502","CHELSEA, MI US","2005-07",,,"126.2",,,"0","0","0","0","0","29","5","8.9","0","0.0",,"33.3","2.8","2.8",,"0","22.5","28.7","16.3",,,,,
"USC00201502","CHELSEA, MI US","2005-08",,,"118.1","6","5","0","0","0","0","0","30","1","10.0","0","0.0","19.1","32.2","6.2","3.4","51.3","0","22.0","28.1","16.0",,,,,
"USC00201502","CHELSEA, MI US","2005-09",,,"40.6","6","4","0","0","0","0","0","26","0","1.1","0","0.0","26.2","31.7","45.3","39.1","70.7","0","18.4","25.6","11.2",,,,,
"USC00201502","CHELSEA, MI US","2005-10",,,"10.5","3","1","0","0","0","7","0","7","0","-3.9","0","0.0","10.4","29.4","284.2","238.9","13.2","0","11.0","16.9","5.0",,,,,
"USC00201502","CHELSEA, MI US","2005-11",,,"0.0",,,,,"0","15","5","1","0","-11.7",,,,"21.1","680.9","396.7",,,"4.7","9.6","-0.2",,,,,
"USC00201502","CHELSEA, MI US","2005-12",,,"0.0","8","4","28","6","1","26","20","0","0","-19.4","203","178.0","9.7","5.6","1351.4","670.5","35.9","533","-4.1","-1.2","-6.9",,,,,
